job_id,job_city,job_industry,job_type,job_ownership,job_req_min_experience,received_callback,race,gender,years_college,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_gap,has_email_address,resume_quality
64,Boston,wholesale_and_retail_trade,retail_sales,private,0.1,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
175,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,white,F,1,NO,10,NO,NO,NO,NO,YES,NO,low
257,Boston,transportation_communication,retail_sales,public,0,1,white,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
257,Boston,transportation_communication,retail_sales,public,0,1,white,F,4,NO,8,NO,NO,NO,NO,YES,NO,low
173,Boston,business_and_personal_service,sales_rep,public,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
257,Boston,transportation_communication,retail_sales,public,0,0,black,M,4,YES,5,YES,YES,YES,NO,NO,NO,high
34,Boston,business_and_personal_service,sales_rep,private,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
64,Boston,wholesale_and_retail_trade,retail_sales,private,0.1,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
175,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,black,M,4,YES,6,YES,YES,YES,NO,NO,YES,high
327,Boston,business_and_personal_service,manager,unknown,2,1,black,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
327,Boston,business_and_personal_service,manager,unknown,2,0,white,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
327,Boston,business_and_personal_service,manager,unknown,2,0,white,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
327,Boston,business_and_personal_service,manager,unknown,2,0,black,M,4,NO,8,YES,NO,NO,NO,NO,NO,low
1023,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,11,YES,NO,YES,NO,NO,YES,high
1023,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
1023,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,14,YES,NO,NO,NO,NO,NO,low
1023,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
185,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
174,Boston,manufacturing,sales_rep,public,0.1,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
35,Boston,wholesale_and_retail_trade,retail_sales,nonprofit,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
185,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
35,Boston,wholesale_and_retail_trade,retail_sales,nonprofit,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
65,Boston,other_service,retail_sales,unknown,0.1,0,black,F,4,YES,8,NO,NO,NO,NO,NO,NO,low
65,Boston,other_service,retail_sales,unknown,0.1,0,black,F,4,NO,8,NO,NO,YES,NO,NO,YES,high
65,Boston,other_service,retail_sales,unknown,0.1,0,white,F,4,YES,8,YES,NO,NO,NO,NO,NO,low
174,Boston,manufacturing,sales_rep,public,0.1,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
185,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
65,Boston,other_service,retail_sales,unknown,0.1,0,white,F,4,NO,10,YES,NO,YES,NO,YES,YES,high
5,Boston,other_service,retail_sales,unknown,0.1,1,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
185,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
174,Boston,manufacturing,sales_rep,public,0.1,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
35,Boston,wholesale_and_retail_trade,retail_sales,nonprofit,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
5,Boston,other_service,retail_sales,unknown,0.1,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
35,Boston,wholesale_and_retail_trade,retail_sales,nonprofit,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
174,Boston,manufacturing,sales_rep,public,0.1,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
5,Boston,other_service,retail_sales,unknown,0.1,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
5,Boston,other_service,retail_sales,unknown,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
194,Boston,other_service,manager,unknown,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
36,Boston,business_and_personal_service,sales_rep,private,0.1,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
176,Boston,business_and_personal_service,retail_sales,private,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
66,Boston,business_and_personal_service,retail_sales,private,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
176,Boston,business_and_personal_service,retail_sales,private,0,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
176,Boston,business_and_personal_service,retail_sales,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
194,Boston,other_service,manager,unknown,0,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
36,Boston,business_and_personal_service,sales_rep,private,0.1,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
194,Boston,other_service,manager,unknown,0,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
66,Boston,business_and_personal_service,retail_sales,private,0.1,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
66,Boston,business_and_personal_service,retail_sales,private,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
194,Boston,other_service,manager,unknown,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
36,Boston,business_and_personal_service,sales_rep,private,0.1,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
66,Boston,business_and_personal_service,retail_sales,private,0.1,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
176,Boston,business_and_personal_service,retail_sales,private,0,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
36,Boston,business_and_personal_service,sales_rep,private,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
6,Boston,business_and_personal_service,retail_sales,private,1,0,white,M,4,YES,8,NO,NO,NO,NO,NO,NO,low
177,Boston,other_service,retail_sales,private,0.1,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
205,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
205,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
6,Boston,business_and_personal_service,retail_sales,private,1,0,white,F,4,NO,8,NO,NO,YES,NO,NO,YES,high
205,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
177,Boston,other_service,retail_sales,private,0.1,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
6,Boston,business_and_personal_service,retail_sales,private,1,0,black,F,4,YES,8,YES,NO,NO,NO,NO,NO,low
177,Boston,other_service,retail_sales,private,0.1,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
177,Boston,other_service,retail_sales,private,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
205,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
6,Boston,business_and_personal_service,retail_sales,private,1,0,black,F,4,NO,10,YES,NO,YES,NO,YES,YES,high
67,Boston,wholesale_and_retail_trade,retail_sales,unknown,2,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
67,Boston,wholesale_and_retail_trade,retail_sales,unknown,2,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
214,Boston,manufacturing,manager,private,0,0,black,M,4,NO,18,YES,NO,YES,NO,NO,NO,high
214,Boston,manufacturing,manager,private,0,0,black,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
67,Boston,wholesale_and_retail_trade,retail_sales,unknown,2,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
214,Boston,manufacturing,manager,private,0,0,white,F,4,YES,14,YES,YES,YES,NO,NO,NO,high
214,Boston,manufacturing,manager,private,0,0,white,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
67,Boston,wholesale_and_retail_trade,retail_sales,unknown,2,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
329,Boston,business_and_personal_service,sales_rep,private,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
329,Boston,business_and_personal_service,sales_rep,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
329,Boston,business_and_personal_service,sales_rep,private,0,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
329,Boston,business_and_personal_service,sales_rep,private,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
222,Boston,other_service,retail_sales,unknown,0,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
178,Boston,wholesale_and_retail_trade,manager,private,0.1,1,black,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
178,Boston,wholesale_and_retail_trade,manager,private,0.1,1,white,M,4,NO,26,NO,NO,NO,NO,NO,NO,low
37,Boston,other_service,sales_rep,unknown,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
222,Boston,other_service,retail_sales,unknown,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
37,Boston,other_service,sales_rep,unknown,0,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
37,Boston,other_service,sales_rep,unknown,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
222,Boston,other_service,retail_sales,unknown,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
222,Boston,other_service,retail_sales,unknown,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
37,Boston,other_service,sales_rep,unknown,0,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
178,Boston,wholesale_and_retail_trade,manager,private,0.1,1,white,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
178,Boston,wholesale_and_retail_trade,manager,private,0.1,1,black,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
330,Boston,manufacturing,retail_sales,unknown,0,0,black,M,4,NO,20,NO,NO,NO,NO,NO,NO,low
330,Boston,manufacturing,retail_sales,unknown,0,0,white,F,4,YES,26,NO,NO,NO,NO,NO,NO,low
330,Boston,manufacturing,retail_sales,unknown,0,1,white,F,4,NO,10,YES,NO,YES,NO,NO,NO,high
330,Boston,manufacturing,retail_sales,unknown,0,0,black,M,4,YES,14,YES,NO,YES,YES,NO,YES,high
1024,Chicago,wholesale_and_retail_trade,supervisor,private,3,0,white,F,4,NO,8,YES,YES,YES,NO,YES,YES,high
1024,Chicago,wholesale_and_retail_trade,supervisor,private,3,0,black,F,4,YES,8,YES,NO,NO,NO,NO,YES,high
1025,Chicago,other_service,manager,nonprofit,0.1,0,black,F,3,NO,12,YES,YES,YES,NO,YES,YES,high
1025,Chicago,other_service,manager,nonprofit,0.1,0,white,F,3,YES,8,YES,NO,NO,NO,NO,NO,low
1026,Chicago,wholesale_and_retail_trade,manager,public,2,0,white,M,4,NO,4,NO,YES,YES,YES,NO,YES,high
1025,Chicago,other_service,manager,nonprofit,0.1,0,white,F,4,YES,11,YES,YES,NO,NO,YES,YES,high
1026,Chicago,wholesale_and_retail_trade,manager,public,2,0,black,F,0,NO,4,YES,YES,YES,NO,YES,YES,high
1025,Chicago,other_service,manager,nonprofit,0.1,0,black,F,4,NO,12,YES,NO,NO,NO,YES,NO,low
1027,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,black,F,3,YES,8,YES,NO,YES,NO,YES,YES,high
1027,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,white,F,4,YES,5,YES,NO,NO,NO,NO,YES,high
1027,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,white,F,4,YES,4,YES,NO,NO,NO,NO,NO,low
1027,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,black,F,3,NO,4,YES,NO,NO,NO,YES,NO,low
1028,Chicago,other_service,sales_rep,unknown,0,1,white,M,4,NO,5,NO,YES,YES,YES,NO,YES,high
1028,Chicago,other_service,sales_rep,unknown,0,1,white,F,4,NO,6,NO,YES,NO,NO,NO,NO,low
1028,Chicago,other_service,sales_rep,unknown,0,1,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
1028,Chicago,other_service,sales_rep,unknown,0,1,black,F,4,YES,5,YES,YES,YES,NO,NO,YES,high
1029,Chicago,wholesale_and_retail_trade,retail_sales,private,0,0,white,F,2,NO,5,NO,YES,NO,NO,NO,NO,low
1029,Chicago,wholesale_and_retail_trade,retail_sales,private,0,1,black,M,2,NO,7,NO,NO,NO,NO,NO,NO,low
1031,Chicago,manufacturing,manager,private,0,0,white,F,4,NO,4,NO,NO,NO,NO,YES,NO,low
1030,Chicago,business_and_personal_service,retail_sales,private,0,0,white,F,4,NO,9,YES,YES,NO,YES,YES,YES,high
1031,Chicago,manufacturing,manager,private,0,0,white,M,2,YES,3,NO,YES,YES,NO,NO,YES,high
1030,Chicago,business_and_personal_service,retail_sales,private,0,0,black,F,4,YES,12,YES,NO,YES,NO,NO,YES,high
1030,Chicago,business_and_personal_service,retail_sales,private,0,0,black,F,4,YES,13,YES,NO,NO,NO,YES,NO,low
1031,Chicago,manufacturing,manager,private,0,0,black,F,3,NO,4,YES,YES,YES,NO,NO,YES,high
1030,Chicago,business_and_personal_service,retail_sales,private,0,0,white,F,4,NO,14,YES,NO,NO,NO,YES,NO,low
1031,Chicago,manufacturing,manager,private,0,0,black,M,4,NO,3,YES,YES,NO,NO,NO,NO,low
1032,Chicago,business_and_personal_service,secretary,unknown,0,0,white,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
1032,Chicago,business_and_personal_service,secretary,unknown,0,0,black,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
1032,Chicago,business_and_personal_service,secretary,unknown,0,0,white,F,3,YES,7,YES,NO,NO,NO,NO,YES,high
1032,Chicago,business_and_personal_service,secretary,unknown,0,0,black,F,3,NO,7,YES,YES,YES,NO,YES,YES,high
1033,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,white,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
1034,Chicago,wholesale_and_retail_trade,manager,public,0.1,0,black,M,4,NO,6,NO,NO,NO,NO,NO,NO,low
1033,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,black,F,3,NO,8,YES,NO,NO,NO,YES,NO,low
1034,Chicago,wholesale_and_retail_trade,manager,public,0.1,0,white,F,4,NO,5,NO,YES,NO,NO,NO,NO,low
1033,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,white,F,3,YES,9,YES,NO,YES,NO,YES,YES,high
1033,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,black,F,4,YES,8,YES,NO,NO,NO,NO,YES,high
1035,Chicago,manufacturing,secretary,public,0,0,white,F,3,NO,6,YES,YES,YES,NO,YES,YES,high
1035,Chicago,manufacturing,secretary,public,0,1,white,F,4,YES,5,YES,NO,NO,NO,YES,NO,low
1035,Chicago,manufacturing,secretary,public,0,1,black,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
1035,Chicago,manufacturing,secretary,public,0,0,black,F,3,YES,5,YES,NO,NO,NO,NO,YES,high
1036,Chicago,wholesale_and_retail_trade,supervisor,unknown,0.1,0,white,F,3,NO,7,YES,NO,YES,NO,NO,YES,high
1036,Chicago,wholesale_and_retail_trade,supervisor,unknown,0.1,0,white,F,4,NO,5,NO,YES,NO,NO,NO,NO,low
1036,Chicago,wholesale_and_retail_trade,supervisor,unknown,0.1,0,black,M,4,NO,4,YES,YES,NO,NO,NO,NO,low
1036,Chicago,wholesale_and_retail_trade,supervisor,unknown,0.1,0,black,M,4,YES,6,NO,YES,YES,NO,NO,YES,high
1037,Chicago,business_and_personal_service,supervisor,unknown,0,0,white,F,3,YES,13,YES,NO,YES,NO,NO,YES,high
1037,Chicago,business_and_personal_service,supervisor,unknown,0,0,black,F,4,YES,11,YES,YES,NO,NO,NO,YES,high
1037,Chicago,business_and_personal_service,supervisor,unknown,0,0,black,F,4,NO,10,YES,NO,NO,NO,YES,NO,low
1037,Chicago,business_and_personal_service,supervisor,unknown,0,0,white,F,4,YES,11,YES,NO,NO,NO,NO,NO,low
1038,Chicago,manufacturing,supervisor,public,5,1,white,F,3,YES,10,YES,NO,NO,NO,NO,YES,high
1039,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,M,3,NO,6,YES,NO,YES,NO,YES,YES,high
1038,Chicago,manufacturing,supervisor,public,5,0,black,F,3,NO,21,YES,YES,YES,NO,YES,YES,high
1039,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,F,4,NO,6,NO,YES,YES,NO,NO,YES,high
1039,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,M,4,NO,4,YES,YES,NO,NO,NO,NO,low
1039,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,M,4,NO,5,NO,YES,NO,NO,NO,NO,low
1040,Chicago,other_service,secretary,unknown,0,0,white,F,4,NO,25,YES,YES,NO,NO,YES,NO,low
1040,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,21,YES,YES,NO,NO,YES,YES,high
1040,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,4,YES,NO,NO,NO,YES,NO,low
1040,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,8,YES,YES,YES,NO,NO,YES,high
1041,Chicago,other_service,manager,unknown,0.1,0,black,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
1042,Chicago,wholesale_and_retail_trade,manager,private,0,0,white,M,4,YES,5,NO,NO,YES,NO,NO,YES,high
1042,Chicago,wholesale_and_retail_trade,manager,private,0,0,white,M,4,NO,6,NO,YES,NO,NO,NO,NO,low
1041,Chicago,other_service,manager,unknown,0.1,0,white,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
1042,Chicago,wholesale_and_retail_trade,manager,private,0,0,black,M,4,YES,4,YES,YES,YES,NO,NO,YES,high
1041,Chicago,other_service,manager,unknown,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
1042,Chicago,wholesale_and_retail_trade,manager,private,0,0,black,F,3,NO,7,YES,NO,NO,NO,YES,NO,low
1041,Chicago,other_service,manager,unknown,0.1,0,white,F,4,YES,5,YES,YES,NO,NO,YES,NO,low
1043,Chicago,wholesale_and_retail_trade,manager,unknown,3,0,black,F,4,NO,6,NO,NO,NO,NO,NO,NO,low
1043,Chicago,wholesale_and_retail_trade,manager,unknown,3,0,white,M,4,NO,5,NO,YES,NO,NO,NO,NO,low
1044,Chicago,wholesale_and_retail_trade,secretary,private,3,0,white,F,4,YES,4,YES,YES,NO,NO,NO,NO,low
1044,Chicago,wholesale_and_retail_trade,secretary,private,3,0,black,F,4,NO,4,YES,YES,NO,NO,YES,NO,low
1044,Chicago,wholesale_and_retail_trade,secretary,private,3,0,white,F,3,YES,5,YES,YES,YES,NO,NO,YES,high
1044,Chicago,wholesale_and_retail_trade,secretary,private,3,0,black,F,4,YES,6,YES,YES,YES,NO,NO,YES,high
1045,Chicago,business_and_personal_service,clerical,private,0.1,0,black,M,4,YES,5,YES,YES,NO,NO,NO,NO,low
1045,Chicago,business_and_personal_service,clerical,private,0.1,0,white,M,0,NO,2,YES,NO,NO,NO,NO,NO,low
1047,Chicago,manufacturing,secretary,public,0.1,0,white,M,4,YES,4,YES,YES,NO,NO,NO,YES,high
1047,Chicago,manufacturing,secretary,public,0.1,0,black,M,4,NO,7,YES,NO,NO,NO,NO,NO,low
1047,Chicago,manufacturing,secretary,public,0.1,0,white,M,4,NO,3,YES,YES,NO,NO,YES,NO,low
1047,Chicago,manufacturing,secretary,public,0.1,0,black,M,4,YES,12,YES,NO,YES,NO,YES,YES,high
1049,Chicago,wholesale_and_retail_trade,retail_sales,private,0.1,1,white,M,2,NO,4,NO,YES,NO,NO,NO,NO,low
1049,Chicago,wholesale_and_retail_trade,retail_sales,private,0.1,1,black,M,4,NO,5,NO,YES,NO,NO,YES,NO,low
1050,Chicago,business_and_personal_service,sales_rep,private,3,0,white,F,4,YES,6,YES,NO,YES,NO,YES,YES,high
1051,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,F,4,YES,6,NO,NO,YES,YES,NO,YES,high
1051,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,M,4,YES,5,NO,YES,YES,NO,NO,YES,high
1050,Chicago,business_and_personal_service,sales_rep,private,3,0,black,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
1050,Chicago,business_and_personal_service,sales_rep,private,3,0,black,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
1051,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,M,4,NO,5,NO,NO,NO,NO,YES,NO,low
1050,Chicago,business_and_personal_service,sales_rep,private,3,1,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
1051,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,F,4,NO,2,YES,YES,NO,NO,NO,NO,low
1052,Chicago,business_and_personal_service,secretary,public,2,0,black,F,4,YES,6,YES,NO,YES,NO,YES,YES,high
1052,Chicago,business_and_personal_service,secretary,public,2,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
1052,Chicago,business_and_personal_service,secretary,public,2,0,white,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
1053,Chicago,wholesale_and_retail_trade,manager,private,0,0,white,F,4,YES,4,NO,NO,YES,NO,YES,YES,high
1052,Chicago,business_and_personal_service,secretary,public,2,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
1053,Chicago,wholesale_and_retail_trade,manager,private,0,0,black,F,1,NO,4,YES,YES,NO,NO,NO,NO,low
1053,Chicago,wholesale_and_retail_trade,manager,private,0,0,black,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
1053,Chicago,wholesale_and_retail_trade,manager,private,0,0,white,F,4,NO,4,NO,YES,NO,NO,NO,NO,low
1054,Chicago,manufacturing,manager,public,3,1,black,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
1055,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0.1,1,black,M,2,NO,4,YES,NO,NO,NO,YES,NO,low
1054,Chicago,manufacturing,manager,public,3,0,black,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
1055,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,white,M,2,YES,6,NO,YES,YES,NO,NO,YES,high
1054,Chicago,manufacturing,manager,public,3,0,white,F,4,YES,9,YES,NO,YES,NO,YES,YES,high
1055,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,black,F,4,YES,3,YES,YES,YES,NO,YES,YES,high
1054,Chicago,manufacturing,manager,public,3,1,white,F,4,YES,5,YES,NO,NO,NO,NO,NO,low
1055,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,white,F,1,YES,4,YES,YES,NO,NO,NO,NO,low
1056,Chicago,wholesale_and_retail_trade,secretary,public,3,0,black,F,4,NO,6,YES,YES,NO,NO,YES,NO,low
1056,Chicago,wholesale_and_retail_trade,secretary,public,3,0,white,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
1056,Chicago,wholesale_and_retail_trade,secretary,public,3,0,white,F,4,YES,4,YES,NO,NO,NO,NO,NO,low
1056,Chicago,wholesale_and_retail_trade,secretary,public,3,0,black,F,4,NO,5,YES,YES,YES,NO,YES,YES,high
1058,Chicago,wholesale_and_retail_trade,retail_sales,private,0.1,1,white,M,2,NO,4,NO,YES,NO,NO,NO,NO,low
1057,Chicago,other_service,secretary,private,0,0,black,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
1057,Chicago,other_service,secretary,private,0,0,white,F,4,YES,4,YES,NO,YES,NO,NO,YES,high
1057,Chicago,other_service,secretary,private,0,0,white,F,4,YES,3,YES,NO,NO,NO,NO,NO,low
1058,Chicago,wholesale_and_retail_trade,retail_sales,private,0.1,0,black,M,1,NO,4,YES,YES,NO,NO,NO,NO,low
1057,Chicago,other_service,secretary,private,0,0,black,F,4,NO,3,YES,NO,NO,NO,YES,NO,low
1059,Chicago,business_and_personal_service,retail_sales,private,0,0,white,F,4,NO,1,YES,YES,NO,NO,YES,NO,low
1059,Chicago,business_and_personal_service,retail_sales,private,0,0,black,M,4,NO,2,YES,YES,NO,NO,NO,NO,low
1060,Chicago,other_service,secretary,nonprofit,5,0,white,F,4,YES,7,YES,NO,NO,NO,NO,YES,high
1060,Chicago,other_service,secretary,nonprofit,5,0,black,F,4,NO,7,YES,YES,YES,NO,YES,YES,high
1061,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
1062,Chicago,business_and_personal_service,manager,unknown,0,1,white,F,4,YES,4,NO,YES,YES,NO,NO,YES,high
1061,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,4,YES,5,YES,NO,NO,NO,YES,NO,low
